valeur, temps
1663, 36.000000
1664, 60.000000
1665, 38.000000
1666, 38.000000
1667, 48.000000
1668, 51.000000
1669, 34.000000
1670, 49.000000
1671, 36.000000
1672, 34.000000
1673, 36.000000
1674, 35.000000
1675, 61.000000
1676, 37.000000
1677, 33.000000
1678, 34.000000
1679, 33.000000
1680, 34.000000
1681, 34.000000
1682, 35.000000
1683, 34.000000
1684, 34.000000
1685, 34.000000
1686, 38.000000
1687, 41.000000
1688, 49.000000
1689, 37.000000
1690, 35.000000
1691, 50.000000
1692, 49.000000
1693, 35.000000
1694, 72.000000
1695, 37.000000
1696, 35.000000
1697, 35.000000
1698, 34.000000
1699, 35.000000
1700, 35.000000
1701, 35.000000
1702, 34.000000
1703, 35.000000
1704, 34.000000
1705, 33.000000
1706, 37.000000
1707, 38.000000
1708, 37.000000
1709, 36.000000
1710, 35.000000
1711, 53.000000
1712, 34.000000
1713, 35.000000
1714, 34.000000
1715, 35.000000
1716, 37.000000
1717, 34.000000
1718, 34.000000
1719, 35.000000
1720, 51.000000
1721, 50.000000
1722, 35.000000
1723, 36.000000
1724, 48.000000
1725, 52.000000
1726, 50.000000
1727, 36.000000
1728, 54.000000
1729, 48.000000
1730, 36.000000
1731, 36.000000
1732, 49.000000
1733, 50.000000
1734, 48.000000
1735, 37.000000
1736, 35.000000
1737, 48.000000
1738, 36.000000
1739, 36.000000
1740, 36.000000
1741, 35.000000
1742, 35.000000
1743, 36.000000
1744, 36.000000
1745, 36.000000
1746, 36.000000
1747, 35.000000
1748, 41.000000
1749, 66.000000
1750, 36.000000
1751, 35.000000
1752, 36.000000
1753, 36.000000
1754, 35.000000
1755, 36.000000
1756, 34.000000
1757, 36.000000
1758, 35.000000
1759, 35.000000
1760, 37.000000
1761, 35.000000
1762, 37.000000
1763, 35.000000
1764, 36.000000
1765, 35.000000
1766, 35.000000
1767, 37.000000
1768, 52.000000
1769, 52.000000
1770, 37.000000
1771, 37.000000
1772, 37.000000
1773, 36.000000
1774, 45.000000
1775, 36.000000
1776, 38.000000
1777, 36.000000
1778, 35.000000
1779, 36.000000
1780, 37.000000
1781, 36.000000
1782, 36.000000
1783, 54.000000
1784, 37.000000
1785, 75.000000
1786, 37.000000
1787, 35.000000
1788, 36.000000
1789, 37.000000
1790, 37.000000
1791, 36.000000
1792, 36.000000
1793, 37.000000
1794, 37.000000
1795, 36.000000
1796, 53.000000
1797, 101.000000
1798, 69.000000
1799, 37.000000
1800, 49.000000
1801, 115.000000
1802, 66.000000
1803, 64.000000
1804, 36.000000
1805, 51.000000
1806, 37.000000
1807, 39.000000
1808, 37.000000
1809, 36.000000
1810, 36.000000
1811, 36.000000
1812, 52.000000
1813, 49.000000
1814, 51.000000
1815, 72.000000
1816, 39.000000
1817, 38.000000
1818, 37.000000
1819, 37.000000
1820, 51.000000
1821, 98.000000
1822, 63.000000
1823, 38.000000
1824, 36.000000
1825, 64.000000
1826, 52.000000
1827, 36.000000
1828, 121.000000
1829, 39.000000
1830, 38.000000
1831, 37.000000
1832, 37.000000
1833, 36.000000
1834, 37.000000
1835, 39.000000
1836, 80.000000
1837, 57.000000
1838, 39.000000
1839, 38.000000
1840, 37.000000
1841, 38.000000
1842, 53.000000
1843, 51.000000
1844, 39.000000
1845, 38.000000
1846, 38.000000
1847, 53.000000
1848, 51.000000
1849, 39.000000
1850, 52.000000
1851, 53.000000
1852, 39.000000
1853, 38.000000
1854, 40.000000
1855, 57.000000
1856, 39.000000
1857, 38.000000
1858, 38.000000
1859, 86.000000
1860, 54.000000
1861, 38.000000
1862, 52.000000
1863, 62.000000
1864, 53.000000
1865, 75.000000
1866, 37.000000
1867, 39.000000
1868, 37.000000
1869, 39.000000
1870, 39.000000
1871, 46.000000
1872, 50.000000
1873, 40.000000
1874, 39.000000
1875, 38.000000
1876, 68.000000
1877, 53.000000
1878, 64.000000
1879, 38.000000
1880, 53.000000
1881, 39.000000
1882, 53.000000
1883, 51.000000
1884, 39.000000
1885, 53.000000
1886, 39.000000
1887, 59.000000
1888, 55.000000
1889, 39.000000
1890, 54.000000
1891, 64.000000
1892, 38.000000
1893, 39.000000
1894, 52.000000
1895, 39.000000
1896, 38.000000
1897, 53.000000
1898, 55.000000
1899, 39.000000
1900, 40.000000
1901, 39.000000
1902, 38.000000
1903, 40.000000
1904, 39.000000
1905, 40.000000
1906, 59.000000
1907, 41.000000
1908, 38.000000
1909, 39.000000
1910, 38.000000
1911, 40.000000
1912, 39.000000
1913, 39.000000
1914, 38.000000
1915, 39.000000
1916, 39.000000
1917, 39.000000
1918, 70.000000
1919, 39.000000
1920, 54.000000
1921, 38.000000
1922, 53.000000
1923, 65.000000
1924, 76.000000
1925, 39.000000
1926, 39.000000
1927, 39.000000
1928, 79.000000
1929, 65.000000
1930, 51.000000
1931, 40.000000
1932, 41.000000
1933, 40.000000
1934, 40.000000
1935, 53.000000
1936, 42.000000
1937, 39.000000
1938, 54.000000
1939, 40.000000
1940, 41.000000
1941, 61.000000
1942, 40.000000
1943, 39.000000
1944, 40.000000
1945, 40.000000
1946, 57.000000
1947, 40.000000
1948, 54.000000
1949, 55.000000
1950, 64.000000
1951, 41.000000
1952, 39.000000
1953, 42.000000
1954, 54.000000
1955, 41.000000
1956, 39.000000
1957, 55.000000
1958, 74.000000
1959, 54.000000
1960, 39.000000
1961, 41.000000
1962, 55.000000
1963, 40.000000
1964, 54.000000
1965, 54.000000
1966, 66.000000
1967, 54.000000
1968, 42.000000
1969, 41.000000
1970, 55.000000
1971, 53.000000
1972, 56.000000
1973, 40.000000
1974, 66.000000
1975, 41.000000
1976, 40.000000
1977, 42.000000
1978, 40.000000
1979, 56.000000
1980, 53.000000
1981, 42.000000
1982, 39.000000
1983, 41.000000
1984, 54.000000
1985, 42.000000
1986, 42.000000
1987, 42.000000
1988, 55.000000
1989, 41.000000
1990, 42.000000
1991, 57.000000
1992, 87.000000
1993, 77.000000
1994, 195.000000
1995, 68.000000
1996, 59.000000
1997, 46.000000
1998, 78.000000
1999, 46.000000
2000, 128.000000
2001, 91.000000
2002, 52.000000
2003, 71.000000
2004, 56.000000
2005, 41.000000
2006, 50.000000
2007, 40.000000
2008, 91.000000
2009, 40.000000
2010, 56.000000
2011, 65.000000
2012, 41.000000
2013, 41.000000
2014, 56.000000
2015, 55.000000
2016, 72.000000
2017, 41.000000
2018, 42.000000
2019, 55.000000
2020, 41.000000
2021, 41.000000
2022, 69.000000
2023, 43.000000
2024, 41.000000
2025, 41.000000
2026, 68.000000
2027, 54.000000
2028, 41.000000
2029, 68.000000
2030, 42.000000
2031, 42.000000
2032, 54.000000
2033, 44.000000
2034, 56.000000
2035, 41.000000
2036, 42.000000
2037, 41.000000
2038, 57.000000
2039, 66.000000
2040, 67.000000
2041, 54.000000
2042, 45.000000
2043, 41.000000
2044, 57.000000
2045, 42.000000
2046, 44.000000
2047, 55.000000
2048, 49.000000
2049, 63.000000
2050, 56.000000
2051, 41.000000
2052, 57.000000
2053, 91.000000
2054, 43.000000
2055, 42.000000
2056, 92.000000
2057, 44.000000
2058, 42.000000
2059, 43.000000
2060, 69.000000
2061, 67.000000
2062, 44.000000
2063, 67.000000
2064, 43.000000
2065, 57.000000
2066, 43.000000
2067, 57.000000
2068, 67.000000
2069, 44.000000
2070, 42.000000
2071, 56.000000
2072, 55.000000
2073, 44.000000
2074, 56.000000
2075, 43.000000
2076, 42.000000
2077, 45.000000
2078, 42.000000
2079, 60.000000
2080, 71.000000
2081, 59.000000
2082, 79.000000
2083, 56.000000
2084, 42.000000
2085, 59.000000
2086, 41.000000
2087, 43.000000
2088, 43.000000
2089, 42.000000
2090, 58.000000
2091, 47.000000
2092, 57.000000
2093, 59.000000
2094, 65.000000
2095, 43.000000
2096, 43.000000
2097, 44.000000
2098, 43.000000
2099, 44.000000
2100, 43.000000
2101, 44.000000
2102, 55.000000
2103, 58.000000
2104, 45.000000
2105, 70.000000
2106, 56.000000
2107, 80.000000
2108, 45.000000
2109, 43.000000
2110, 48.000000
2111, 58.000000
2112, 68.000000
2113, 43.000000
2114, 43.000000
2115, 44.000000
2116, 50.000000
2117, 43.000000
2118, 63.000000
2119, 73.000000
2120, 52.000000
2121, 51.000000
2122, 59.000000
2123, 50.000000
2124, 49.000000
2125, 46.000000
2126, 45.000000
2127, 49.000000
2128, 44.000000
2129, 43.000000
2130, 45.000000
2131, 44.000000
2132, 44.000000
2133, 44.000000
2134, 78.000000
2135, 76.000000
2136, 44.000000
2137, 45.000000
2138, 45.000000
2139, 57.000000
2140, 43.000000
2141, 44.000000
2142, 43.000000
2143, 42.000000
2144, 44.000000
2145, 44.000000
2146, 43.000000
2147, 43.000000
2148, 43.000000
2149, 45.000000
2150, 44.000000
2151, 43.000000
2152, 43.000000
2153, 44.000000
2154, 44.000000
2155, 44.000000
2156, 43.000000
2157, 45.000000
2158, 43.000000
2159, 43.000000
2160, 45.000000
2161, 43.000000
2162, 45.000000
2163, 44.000000
2164, 45.000000
2165, 44.000000
2166, 45.000000
2167, 73.000000
2168, 46.000000
2169, 44.000000
2170, 82.000000
2171, 44.000000
2172, 46.000000
2173, 58.000000
2174, 45.000000
2175, 45.000000
2176, 91.000000
2177, 44.000000
2178, 44.000000
2179, 44.000000
2180, 45.000000
2181, 44.000000
2182, 44.000000
2183, 46.000000
2184, 44.000000
2185, 44.000000
2186, 45.000000
2187, 44.000000
2188, 45.000000
2189, 44.000000
2190, 45.000000
2191, 62.000000
2192, 62.000000
2193, 46.000000
2194, 44.000000
2195, 46.000000
2196, 45.000000
2197, 60.000000
2198, 45.000000
2199, 44.000000
2200, 58.000000
2201, 60.000000
2202, 45.000000
2203, 60.000000
2204, 44.000000
2205, 46.000000
2206, 44.000000
2207, 45.000000
2208, 46.000000
2209, 45.000000
2210, 44.000000
2211, 45.000000
2212, 45.000000
2213, 45.000000
2214, 45.000000
2215, 45.000000
2216, 45.000000
2217, 44.000000
2218, 46.000000
2219, 45.000000
2220, 45.000000
2221, 61.000000
2222, 46.000000
2223, 46.000000
2224, 45.000000
2225, 44.000000
2226, 45.000000
2227, 46.000000
2228, 68.000000
2229, 78.000000
2230, 80.000000
2231, 61.000000
2232, 45.000000
2233, 70.000000
2234, 58.000000
2235, 51.000000
2236, 84.000000
2237, 52.000000
2238, 78.000000
2239, 102.000000
2240, 61.000000
2241, 67.000000
2242, 59.000000
2243, 86.000000
2244, 106.000000
2245, 63.000000
2246, 65.000000
2247, 80.000000
2248, 67.000000
2249, 60.000000
2250, 66.000000
2251, 81.000000
2252, 62.000000
2253, 138.000000
2254, 232.000000
2255, 94.000000
2256, 51.000000
2257, 65.000000
2258, 107.000000
2259, 120.000000
2260, 80.000000
2261, 79.000000
2262, 60.000000
2263, 63.000000
2264, 65.000000
2265, 107.000000
2266, 119.000000
2267, 77.000000
2268, 81.000000
2269, 64.000000
2270, 52.000000
2271, 50.000000
2272, 64.000000
2273, 51.000000
2274, 81.000000
2275, 116.000000
2276, 51.000000
2277, 89.000000
2278, 63.000000
2279, 62.000000
2280, 50.000000
2281, 48.000000
2282, 48.000000
2283, 60.000000
2284, 63.000000
2285, 84.000000
2286, 72.000000
2287, 61.000000
2288, 46.000000
2289, 46.000000
2290, 47.000000
2291, 62.000000
2292, 46.000000
2293, 46.000000
2294, 47.000000
2295, 62.000000
2296, 47.000000
2297, 54.000000
2298, 47.000000
2299, 46.000000
2300, 47.000000
2301, 75.000000
2302, 60.000000
2303, 46.000000
2304, 72.000000
2305, 74.000000
2306, 154.000000
2307, 154.000000
2308, 226.000000
2309, 117.000000
2310, 46.000000
2311, 46.000000
2312, 47.000000
2313, 46.000000
2314, 45.000000
2315, 47.000000
2316, 49.000000
2317, 46.000000
2318, 45.000000
2319, 46.000000
2320, 48.000000
2321, 46.000000
2322, 47.000000
2323, 46.000000
2324, 46.000000
2325, 45.000000
2326, 47.000000
2327, 45.000000
2328, 45.000000
2329, 47.000000
2330, 46.000000
2331, 45.000000
2332, 45.000000
2333, 47.000000
2334, 192.000000
2335, 235.000000
2336, 48.000000
2337, 49.000000
2338, 46.000000
2339, 46.000000
2340, 46.000000
2341, 73.000000
2342, 47.000000
2343, 93.000000
2344, 74.000000
2345, 46.000000
2346, 48.000000
2347, 47.000000
2348, 46.000000
2349, 46.000000
2350, 62.000000
2351, 47.000000
2352, 73.000000
2353, 49.000000
2354, 83.000000
2355, 48.000000
2356, 45.000000
2357, 47.000000
2358, 46.000000
2359, 45.000000
2360, 48.000000
2361, 47.000000
2362, 47.000000
2363, 46.000000
2364, 48.000000
2365, 64.000000
2366, 48.000000
2367, 62.000000
2368, 47.000000
2369, 48.000000
2370, 48.000000
2371, 47.000000
2372, 47.000000
2373, 48.000000
2374, 48.000000
2375, 47.000000
2376, 60.000000
2377, 49.000000
2378, 49.000000
2379, 49.000000
2380, 65.000000
2381, 69.000000
2382, 66.000000
2383, 48.000000
2384, 49.000000
2385, 48.000000
2386, 66.000000
2387, 66.000000
2388, 97.000000
2389, 51.000000
2390, 51.000000
2391, 75.000000
2392, 52.000000
2393, 47.000000
2394, 51.000000
2395, 48.000000
2396, 49.000000
2397, 123.000000
2398, 90.000000
2399, 75.000000
2400, 70.000000
2401, 50.000000
2402, 49.000000
2403, 47.000000
2404, 49.000000
2405, 48.000000
2406, 49.000000
2407, 49.000000
2408, 48.000000
2409, 48.000000
2410, 49.000000
2411, 50.000000
2412, 48.000000
2413, 48.000000
2414, 49.000000
2415, 49.000000
2416, 48.000000
2417, 49.000000
2418, 49.000000
2419, 48.000000
2420, 49.000000
2421, 49.000000
2422, 49.000000
2423, 49.000000
2424, 51.000000
2425, 50.000000
2426, 48.000000
2427, 83.000000
2428, 63.000000
2429, 65.000000
2430, 51.000000
2431, 53.000000
2432, 64.000000
2433, 65.000000
2434, 52.000000
2435, 49.000000
2436, 59.000000
2437, 50.000000
2438, 49.000000
2439, 48.000000
2440, 49.000000
2441, 49.000000
2442, 49.000000
2443, 49.000000
2444, 50.000000
2445, 49.000000
2446, 48.000000
2447, 50.000000
2448, 51.000000
2449, 50.000000
2450, 49.000000
2451, 52.000000
2452, 49.000000
2453, 49.000000
2454, 51.000000
2455, 50.000000
2456, 48.000000
2457, 50.000000
2458, 50.000000
2459, 49.000000
2460, 50.000000
2461, 49.000000
2462, 49.000000
2463, 50.000000
2464, 50.000000
2465, 50.000000
2466, 48.000000
2467, 51.000000
2468, 49.000000
2469, 50.000000
2470, 51.000000
2471, 50.000000
2472, 51.000000
2473, 50.000000
2474, 72.000000
2475, 64.000000
2476, 76.000000
2477, 52.000000
2478, 50.000000
2479, 51.000000
2480, 65.000000
2481, 51.000000
2482, 89.000000
2483, 51.000000
2484, 123.000000
2485, 50.000000
2486, 52.000000
2487, 53.000000
2488, 51.000000
2489, 51.000000
2490, 50.000000
2491, 50.000000
2492, 50.000000
2493, 52.000000
2494, 91.000000
2495, 65.000000
2496, 54.000000
2497, 67.000000
2498, 64.000000
2499, 56.000000
2500, 51.000000
2501, 51.000000
2502, 49.000000
2503, 52.000000
2504, 52.000000
2505, 49.000000
2506, 52.000000
2507, 50.000000
2508, 52.000000
2509, 52.000000
2510, 50.000000
2511, 51.000000
2512, 51.000000
2513, 53.000000
2514, 53.000000
2515, 52.000000
2516, 73.000000
2517, 52.000000
2518, 67.000000
2519, 55.000000
2520, 51.000000
2521, 50.000000
2522, 52.000000
2523, 68.000000
2524, 51.000000
2525, 52.000000
2526, 52.000000
2527, 50.000000
2528, 53.000000
2529, 50.000000
2530, 49.000000
2531, 52.000000
2532, 52.000000
2533, 51.000000
2534, 72.000000
2535, 53.000000
2536, 77.000000
2537, 51.000000
2538, 54.000000
2539, 52.000000
2540, 51.000000
2541, 52.000000
2542, 50.000000
2543, 52.000000
2544, 71.000000
2545, 51.000000
2546, 51.000000
2547, 52.000000
2548, 82.000000
2549, 98.000000
2550, 172.000000
2551, 96.000000
2552, 71.000000
2553, 60.000000
2554, 54.000000
2555, 77.000000
2556, 60.000000
2557, 66.000000
2558, 85.000000
2559, 91.000000
2560, 78.000000
2561, 95.000000
2562, 97.000000
2563, 103.000000
2564, 78.000000
2565, 75.000000
2566, 99.000000
2567, 117.000000
2568, 119.000000
2569, 81.000000
2570, 111.000000
2571, 70.000000
2572, 67.000000
2573, 79.000000
2574, 90.000000
2575, 52.000000
2576, 111.000000
2577, 61.000000
2578, 56.000000
2579, 83.000000
2580, 76.000000
2581, 91.000000
2582, 54.000000
2583, 53.000000
2584, 52.000000
2585, 70.000000
2586, 53.000000
2587, 67.000000
2588, 54.000000
2589, 68.000000
2590, 53.000000
2591, 54.000000
2592, 58.000000
2593, 52.000000
2594, 54.000000
2595, 52.000000
2596, 69.000000
2597, 82.000000
2598, 53.000000
2599, 78.000000
2600, 80.000000
2601, 53.000000
2602, 68.000000
2603, 68.000000
2604, 53.000000
2605, 79.000000
2606, 66.000000
2607, 55.000000
2608, 68.000000
2609, 66.000000
2610, 54.000000
2611, 54.000000
2612, 52.000000
2613, 54.000000
2614, 53.000000
2615, 52.000000
2616, 55.000000
2617, 52.000000
2618, 53.000000
2619, 54.000000
2620, 53.000000
2621, 53.000000
2622, 55.000000
2623, 53.000000
2624, 75.000000
2625, 80.000000
2626, 92.000000
2627, 53.000000
2628, 93.000000
2629, 54.000000
2630, 54.000000
2631, 53.000000
2632, 69.000000
2633, 68.000000
2634, 54.000000
2635, 68.000000
2636, 68.000000
2637, 54.000000
2638, 69.000000
2639, 54.000000
2640, 73.000000
2641, 105.000000
2642, 70.000000
2643, 54.000000
2644, 54.000000
2645, 54.000000
2646, 55.000000
2647, 54.000000
2648, 53.000000
2649, 70.000000
2650, 93.000000
2651, 54.000000
2652, 56.000000
2653, 56.000000
2654, 54.000000
2655, 53.000000
2656, 75.000000
2657, 77.000000
2658, 60.000000
2659, 76.000000
2660, 109.000000
2661, 123.000000
2662, 70.000000
2663, 126.000000
2664, 113.000000
2665, 98.000000
2666, 106.000000
2667, 63.000000
2668, 56.000000
2669, 54.000000
2670, 53.000000
2671, 66.000000
2672, 55.000000
2673, 54.000000
2674, 55.000000
2675, 55.000000
2676, 71.000000
2677, 57.000000
2678, 54.000000
2679, 68.000000
2680, 71.000000
2681, 54.000000
2682, 54.000000
2683, 55.000000
2684, 68.000000
2685, 69.000000
2686, 100.000000
2687, 54.000000
2688, 54.000000
2689, 55.000000
2690, 55.000000
2691, 54.000000
2692, 70.000000
2693, 69.000000
2694, 55.000000
2695, 56.000000
2696, 68.000000
2697, 69.000000
2698, 55.000000
2699, 54.000000
2700, 54.000000
2701, 56.000000
2702, 55.000000
2703, 53.000000
2704, 55.000000
2705, 53.000000
2706, 53.000000
2707, 56.000000
2708, 70.000000
2709, 81.000000
2710, 82.000000
2711, 80.000000
2712, 54.000000
2713, 70.000000
2714, 55.000000
2715, 56.000000
2716, 83.000000
2717, 55.000000
2718, 55.000000
2719, 58.000000
2720, 55.000000
2721, 55.000000
2722, 56.000000
2723, 55.000000
2724, 54.000000
2725, 57.000000
2726, 55.000000
2727, 86.000000
2728, 68.000000
2729, 71.000000
2730, 70.000000
2731, 57.000000
2732, 55.000000
2733, 56.000000
2734, 56.000000
2735, 55.000000
2736, 57.000000
2737, 55.000000
2738, 56.000000
2739, 74.000000
2740, 56.000000
2741, 56.000000
2742, 60.000000
2743, 83.000000
2744, 55.000000
2745, 71.000000
2746, 105.000000
2747, 57.000000
2748, 93.000000
2749, 71.000000
2750, 56.000000
2751, 57.000000
2752, 71.000000
2753, 82.000000
2754, 83.000000
2755, 83.000000
2756, 85.000000
2757, 58.000000
2758, 82.000000
2759, 94.000000
2760, 83.000000
2761, 69.000000
2762, 56.000000
2763, 56.000000
2764, 56.000000
2765, 56.000000
2766, 58.000000
2767, 73.000000
2768, 87.000000
2769, 58.000000
2770, 97.000000
2771, 55.000000
2772, 73.000000
2773, 58.000000
2774, 56.000000
2775, 58.000000
2776, 71.000000
2777, 57.000000
2778, 130.000000
2779, 190.000000
2780, 63.000000
2781, 89.000000
2782, 75.000000
2783, 79.000000
2784, 107.000000
2785, 86.000000
2786, 92.000000
2787, 71.000000
2788, 75.000000
2789, 57.000000
2790, 57.000000
2791, 84.000000
2792, 58.000000
2793, 71.000000
2794, 71.000000
2795, 71.000000
2796, 72.000000
2797, 71.000000
2798, 58.000000
2799, 72.000000
2800, 59.000000
2801, 84.000000
2802, 81.000000
2803, 58.000000
2804, 70.000000
2805, 70.000000
2806, 86.000000
2807, 81.000000
2808, 71.000000
2809, 58.000000
2810, 95.000000
2811, 61.000000
2812, 138.000000
2813, 86.000000
2814, 72.000000
2815, 58.000000
2816, 57.000000
2817, 56.000000
2818, 57.000000
2819, 84.000000
2820, 84.000000
2821, 59.000000
2822, 59.000000
2823, 58.000000
2824, 57.000000
2825, 84.000000
2826, 85.000000
2827, 60.000000
2828, 57.000000
2829, 59.000000
2830, 72.000000
2831, 58.000000
2832, 73.000000
2833, 58.000000
2834, 72.000000
2835, 112.000000
2836, 58.000000
2837, 71.000000
2838, 72.000000
2839, 85.000000
2840, 57.000000
2841, 59.000000
2842, 72.000000
2843, 84.000000
2844, 72.000000
2845, 58.000000
2846, 62.000000
2847, 71.000000
2848, 58.000000
2849, 98.000000
2850, 107.000000
2851, 71.000000
2852, 59.000000
2853, 72.000000
2854, 58.000000
2855, 73.000000
2856, 60.000000
2857, 60.000000
2858, 75.000000
2859, 72.000000
2860, 60.000000
2861, 72.000000
2862, 58.000000
2863, 84.000000
2864, 58.000000
2865, 81.000000
2866, 88.000000
2867, 120.000000
2868, 62.000000
2869, 86.000000
2870, 73.000000
2871, 82.000000
2872, 75.000000
2873, 71.000000
2874, 59.000000
2875, 57.000000
2876, 58.000000
2877, 59.000000
2878, 88.000000
2879, 72.000000
2880, 89.000000
2881, 58.000000
2882, 74.000000
2883, 95.000000
2884, 74.000000
2885, 72.000000
2886, 60.000000
2887, 58.000000
2888, 88.000000
2889, 74.000000
2890, 84.000000
2891, 86.000000
2892, 59.000000
2893, 72.000000
2894, 78.000000
2895, 73.000000
2896, 59.000000
2897, 58.000000
2898, 89.000000
2899, 163.000000
2900, 73.000000
2901, 59.000000
2902, 60.000000
2903, 58.000000
2904, 59.000000
2905, 59.000000
2906, 59.000000
2907, 58.000000
2908, 60.000000
2909, 58.000000
2910, 59.000000
2911, 60.000000
2912, 59.000000
2913, 138.000000
2914, 73.000000
2915, 58.000000
2916, 61.000000
2917, 77.000000
2918, 84.000000
2919, 97.000000
2920, 72.000000
2921, 114.000000
2922, 73.000000
2923, 60.000000
2924, 87.000000
2925, 72.000000
2926, 59.000000
2927, 98.000000
2928, 59.000000
2929, 60.000000
2930, 59.000000
2931, 60.000000
2932, 82.000000
2933, 61.000000
2934, 61.000000
2935, 61.000000
2936, 60.000000
2937, 59.000000
2938, 60.000000
2939, 59.000000
2940, 60.000000
2941, 61.000000
2942, 60.000000
2943, 59.000000
2944, 62.000000
2945, 66.000000
2946, 76.000000
2947, 60.000000
2948, 61.000000
2949, 61.000000
2950, 78.000000
2951, 60.000000
2952, 60.000000
2953, 117.000000
2954, 86.000000
2955, 76.000000
2956, 80.000000
2957, 87.000000
2958, 73.000000
2959, 61.000000
2960, 76.000000
2961, 74.000000
2962, 121.000000
2963, 123.000000
2964, 61.000000
2965, 60.000000
2966, 62.000000
2967, 82.000000
2968, 76.000000
2969, 61.000000
2970, 88.000000
2971, 61.000000
2972, 61.000000
2973, 74.000000
2974, 62.000000
2975, 75.000000
2976, 76.000000
2977, 61.000000
2978, 94.000000
2979, 64.000000
2980, 60.000000
2981, 77.000000
2982, 61.000000
2983, 62.000000
2984, 79.000000
2985, 85.000000
2986, 75.000000
2987, 77.000000
2988, 305.000000
2989, 132.000000
2990, 74.000000
2991, 84.000000
2992, 88.000000
2993, 82.000000
2994, 91.000000
2995, 75.000000
2996, 116.000000
2997, 128.000000
2998, 76.000000
2999, 88.000000
3000, 89.000000
3001, 64.000000
3002, 62.000000
3003, 80.000000
3004, 62.000000
3005, 76.000000
3006, 71.000000
3007, 87.000000
3008, 62.000000
3009, 66.000000
3010, 60.000000
3011, 62.000000
3012, 60.000000
3013, 62.000000
3014, 87.000000
3015, 74.000000
3016, 107.000000
3017, 72.000000
3018, 104.000000
3019, 77.000000
3020, 61.000000
3021, 64.000000
3022, 70.000000
3023, 68.000000
3024, 64.000000
3025, 71.000000
3026, 69.000000
3027, 157.000000
3028, 100.000000
3029, 78.000000
3030, 117.000000
3031, 98.000000
3032, 78.000000
3033, 103.000000
3034, 62.000000
3035, 93.000000
3036, 133.000000
3037, 98.000000
3038, 77.000000
3039, 62.000000
3040, 61.000000
3041, 62.000000
3042, 63.000000
3043, 64.000000
3044, 82.000000
3045, 62.000000
3046, 62.000000
3047, 68.000000
3048, 60.000000
3049, 62.000000
3050, 61.000000
3051, 61.000000
3052, 60.000000
3053, 61.000000
3054, 80.000000
3055, 74.000000
3056, 77.000000
3057, 75.000000
3058, 62.000000
3059, 68.000000
3060, 61.000000
3061, 62.000000
3062, 61.000000
3063, 62.000000
3064, 62.000000
3065, 62.000000
3066, 61.000000
3067, 62.000000
3068, 62.000000
3069, 79.000000
3070, 62.000000
3071, 62.000000
3072, 66.000000
3073, 61.000000
3074, 61.000000
3075, 62.000000
3076, 62.000000
3077, 62.000000
3078, 82.000000
3079, 63.000000
3080, 63.000000
3081, 62.000000
3082, 62.000000
3083, 63.000000
3084, 62.000000
3085, 65.000000
3086, 63.000000
3087, 61.000000
3088, 63.000000
3089, 63.000000
3090, 62.000000
3091, 64.000000
3092, 62.000000
3093, 62.000000
3094, 62.000000
3095, 62.000000
3096, 63.000000
3097, 63.000000
3098, 111.000000
3099, 77.000000
3100, 62.000000
3101, 64.000000
3102, 92.000000
3103, 88.000000
3104, 90.000000
3105, 78.000000
3106, 63.000000
3107, 91.000000
3108, 67.000000
3109, 115.000000
3110, 169.000000
3111, 64.000000
3112, 87.000000
3113, 63.000000
3114, 64.000000
3115, 63.000000
3116, 62.000000
3117, 64.000000
3118, 77.000000
3119, 136.000000
3120, 89.000000
3121, 89.000000
3122, 101.000000
3123, 71.000000
3124, 78.000000
3125, 64.000000
3126, 63.000000
3127, 64.000000
3128, 95.000000
3129, 65.000000
3130, 92.000000
3131, 91.000000
3132, 90.000000
3133, 99.000000
3134, 82.000000
3135, 66.000000
3136, 97.000000
3137, 100.000000
3138, 89.000000
3139, 117.000000
3140, 119.000000
3141, 115.000000
3142, 96.000000
3143, 155.000000
3144, 273.000000
3145, 248.000000
3146, 266.000000
3147, 250.000000
3148, 160.000000
3149, 237.000000
3150, 325.000000
3151, 302.000000
3152, 323.000000
3153, 284.000000
3154, 227.000000
3155, 66.000000
3156, 63.000000
3157, 63.000000
3158, 65.000000
3159, 64.000000
3160, 65.000000
3161, 63.000000
3162, 64.000000
3163, 64.000000
3164, 99.000000
3165, 162.000000
3166, 112.000000
3167, 73.000000
3168, 67.000000
3169, 64.000000
3170, 66.000000
3171, 62.000000
3172, 64.000000
3173, 65.000000
3174, 63.000000
3175, 65.000000
3176, 66.000000
3177, 77.000000
3178, 66.000000
3179, 64.000000
3180, 63.000000
3181, 65.000000
3182, 64.000000
3183, 64.000000
3184, 64.000000
3185, 64.000000
3186, 65.000000
3187, 64.000000
3188, 65.000000
3189, 69.000000
3190, 65.000000
3191, 65.000000
3192, 64.000000
3193, 65.000000
3194, 63.000000
3195, 63.000000
3196, 66.000000
3197, 65.000000
3198, 64.000000
3199, 65.000000
3200, 65.000000
3201, 68.000000
3202, 68.000000
3203, 68.000000
3204, 68.000000
3205, 67.000000
3206, 66.000000
3207, 64.000000
3208, 66.000000
3209, 65.000000
3210, 64.000000
3211, 68.000000
3212, 98.000000
3213, 106.000000
3214, 82.000000
3215, 83.000000
3216, 93.000000
